"Azure Well-Architected Review - Feb 16, 2023 - 2:57:39 PM",,,,,
,,,,,
Recommendations for your workload,,,,,
Your overall results,Moderate,'45/100',,,
Reliability,Moderate,'33/100',,,
Security,Moderate,'35/100',,,
Cost Optimization,Moderate,'55/100',,,
Operational Excellence,Moderate,'64/100',,,
Performance Efficiency,Moderate,'37/100',,,
,,,,,
Next Steps,,,,,
"Review, identify, and classify business critical applications",https://learn.microsoft.com/azure/architecture/framework/security/design-apps-services,,,,
Define RPO and RTO for your workload,https://learn.microsoft.com/azure/architecture/framework/Resiliency/business-metrics#recovery-metrics,,,,
Review limits,https://learn.microsoft.com/azure/architecture/framework/devops/release-engineering-app-dev?branch=main,,,,
,,,,,
Category,Link-Text,Link,Priority,ReportingCategory,ReportingSubcategory,Weight,Context,CompleteY/N,Note
Reliability,What decisions have been taken to ensure the data platform meets your reliability requirements?,Data restore processes have been validated and tested to ensure consistent application state when data is corrupted or deleted.,,,
Reliability,What decisions have been taken to ensure the data platform meets your reliability requirements?,None of the above.,,,
Reliability,How does your application logic handle exceptions and errors?,Have a method to handle faults that might take a variable amount of time to recover from.,,,
Reliability,How does your application logic handle exceptions and errors?,Request timeouts are configured to manage inter-component calls.,Request timeouts are configured to manage inter-component calls.,,
Reliability,How does your application logic handle exceptions and errors?,"Retry logic is implemented to handle transient failures, with appropriate back-off strategies to avoid cascading failures.","Retry logic is implemented to handle transient failures, with appropriate back-off strategies to avoid cascading failures.",,
Reliability,How does your application logic handle exceptions and errors?,The application is instrumented with semantic logs and metrics.,,,
Reliability,How does your application logic handle exceptions and errors?,None of the above.,,,
Reliability,What decisions have been taken to ensure networking and connectivity meets your reliability requirements?,All single points of failure have been eliminated from application communication flows.,,,
Reliability,What decisions have been taken to ensure networking and connectivity meets your reliability requirements?,Health probes are configured for Azure Load Balancer(s) to assess application traffic flows and compound health.,,,
Reliability,What decisions have been taken to ensure networking and connectivity meets your reliability requirements?,Azure Load Balancer Standard or Zone redundant application gateways are used to load balance traffic across Availability Zones.,,,
Reliability,What decisions have been taken to ensure networking and connectivity meets your reliability requirements?,Redundant connections from different locations are used for cross-premises connectivity (ExpressRoute or VPN).,,,
Reliability,What decisions have been taken to ensure networking and connectivity meets your reliability requirements?,A failure path has been simulated for cross-premises connectivity.,,,
Reliability,What decisions have been taken to ensure networking and connectivity meets your reliability requirements?,Zone redundant gateways are used for cross-premises connectivity (ExpressRoute or VPN).,,,
Reliability,What decisions have been taken to ensure networking and connectivity meets your reliability requirements?,"Network traffic is monitored, and a response plan is in place to address network outages.",,,
Reliability,What decisions have been taken to ensure networking and connectivity meets your reliability requirements?,None of the above.,,,
Reliability,What reliability allowances for scalability and performance have you made?,The application has dedicated cross-premises bandwidth.,,,
Reliability,What reliability allowances for scalability and performance have you made?,Components with sensitive latency requirements are collocated.,Components with sensitive latency requirements are collocated.,,
Reliability,What reliability allowances for scalability and performance have you made?,Gateways (ExpressRoute or VPN) have been sized according to expected cross-premises network throughput.,Gateways (ExpressRoute or VPN) have been sized according to expected cross-premises network throughput.,,
Reliability,What reliability allowances for scalability and performance have you made?,Expected throughput passing through security/network appliances has been tested and autoscaling is configured based on throughput requirements.,,,
Reliability,What reliability allowances for scalability and performance have you made?,Autoscaling is enabled for application components and integrated with Azure Monitor.,,,
Reliability,What reliability allowances for scalability and performance have you made?,Autoscaling has been tested and the time to scale in/out has been measured.,,,
Reliability,What reliability allowances for scalability and performance have you made?,Tested and validated defined latency and defined throughput targets per scenario and component.,,,
Reliability,What reliability allowances for scalability and performance have you made?,Calculated target data sizes and associated growth rates per scenario and component.,,,
Reliability,What reliability allowances for scalability and performance have you made?,Operational procedures are defined in case data sizes exceed limits.,,,
Reliability,What reliability allowances for scalability and performance have you made?,Validated that long-running TCP connections are not required for the workload.,,,
Reliability,What reliability allowances for scalability and performance have you made?,Throttling is implemented to govern inbound application calls and inter-component calls.,,,
Reliability,What reliability allowances for scalability and performance have you made?,None of the above.,,,
Reliability,What reliability allowances for security have you made?,The identity provider (AAD/ADFS/AD/Other) is highly available and aligns with application availability and recovery targets.,,,
Reliability,What reliability allowances for security have you made?,"All external application endpoints are secured? i.e. Firewall, WAF, DDoS Protection Standard Plan, etc.",,,
Reliability,What reliability allowances for security have you made?,Communication to Azure PaaS services secured using Virtual Network Service Endpoints or Private Link.,,,
Reliability,What reliability allowances for security have you made?,Keys and secrets are backed-up to geo-redundant storage.,,,
Reliability,What reliability allowances for security have you made?,The process for key rotation is automated and tested,,,
Reliability,What reliability allowances for security have you made?,Emergency access break glass accounts have been tested and secured for recovering from Identity provider failure scenarios.,,,
Reliability,What reliability allowances for security have you made?,None of the above.,,,
Reliability,What reliability allowances for operations have you made?,Application can be automatically deployed to a new region without any manual operations to recover from disaster scenarios.,,,
Reliability,What reliability allowances for operations have you made?,Application deployments can be rolled-back and rolled-forward through automated deployment pipelines.,,,
Reliability,What reliability allowances for operations have you made?,The lifecycle of the application is decoupled from its dependencies.,,,
Reliability,What reliability allowances for operations have you made?,The time it takes to deploy an entire production environment is tested and validated.,,,
Reliability,What reliability allowances for operations have you made?,None of the above.,,,
Reliability,How do you test the application to ensure it is fault tolerant?,The application is tested against critical Non-Functional requirements for performance.,,,
Reliability,How do you test the application to ensure it is fault tolerant?,Load Testing is conducted with expected peak volumes to test scalability and performance under load.,,,
Reliability,How do you test the application to ensure it is fault tolerant?,Chaos Testing is performed by injecting faults.,,,
Reliability,How do you test the application to ensure it is fault tolerant?,Tests are automated and carried out periodically or on-demand.,,,
Reliability,How do you test the application to ensure it is fault tolerant?,Critical test environments have 1:1 parity with the production environment.,,,
Reliability,How do you test the application to ensure it is fault tolerant?,None of the above.,,,
Reliability,How do you monitor and measure application health?,The application is instrumented with semantic logs and metrics.,,,
Reliability,How do you monitor and measure application health?,Application logs are correlated across components.,,,
Reliability,How do you monitor and measure application health?,All components are monitored and correlated with application telemetry.,,,
Reliability,How do you monitor and measure application health?,"Key metrics, thresholds, and indicators are defined and captured.",,,
Reliability,How do you monitor and measure application health?,"A health model has been defined based on performance, availability, and recovery targets and is represented through monitoring dashboard and alerts.",,,
Reliability,How do you monitor and measure application health?,Azure Service Health events are used to alert on applicable Service level events.,,,
Reliability,How do you monitor and measure application health?,Azure Resource Health events are used to alert on resource health events.,,,
Reliability,How do you monitor and measure application health?,Monitor long-running workflows for failures.,,,
Reliability,How do you monitor and measure application health?,None of the above.,,,
Security,Have you done a threat analysis of your workload?,"Threat modeling processes are adopted, identified threats are ranked based on organizational impact, mapped to mitigations and communicated to stakeholders.",,,
Security,Have you done a threat analysis of your workload?,"There's a process to track, triage and address security threats in the application development cycle.",,,
Security,Have you done a threat analysis of your workload?,Timelines and processess are established to deploy mitigations (security fixes) for identified threats.,,,
Security,Have you done a threat analysis of your workload?,Security requirements are defined for this workload.,,,
Security,Have you done a threat analysis of your workload?,Threat protection was addressed for this workload.,,,
Security,Have you done a threat analysis of your workload?,"Security posture was evaluated with standard benchmarks (CIS Control Framework, MITRE framework etc.).",,,
Security,Have you done a threat analysis of your workload?,"Business critical workloads, which may adversely affect operations if they are compromised or become unavailable, were identified and classified.",,,
Security,Have you done a threat analysis of your workload?,None of the above.,,,
Security,What considerations for compliance and governance did you make in this workload?,Regulatory and governance requirements of this workload are known and well understood.,,,
Security,What considerations for compliance and governance did you make in this workload?,Landing Zone concept is implemented for this workload using Azure Blueprints and/or Azure Policies.,Landing Zone concept is implemented for this workload using Azure Blueprints and/or Azure Policies.,,
Security,What considerations for compliance and governance did you make in this workload?,Azure Policies are used to enforce and control security and organizational standards.,Azure Policies are used to enforce and control security and organizational standards.,,
Security,What considerations for compliance and governance did you make in this workload?,Root management group is used and any changes that are applied using this group are carefully considered.,,,
Security,What considerations for compliance and governance did you make in this workload?,Compliance for this workload is systematically monitored and maintained. Regular compliance attestations are performed.,,,
Security,What considerations for compliance and governance did you make in this workload?,External or internal audits of this workload are performed periodically.,External or internal audits of this workload are performed periodically.,,
Security,What considerations for compliance and governance did you make in this workload?,Security plan for this workload was developed and is maintained.,,,
Security,What considerations for compliance and governance did you make in this workload?,"Best practices and guidelines, based on industry recommendations, are reviewed and applied proactively.",,,
Security,What considerations for compliance and governance did you make in this workload?,Attacker vs. defender costs are considered when implementing defenses. Easy and cheap attack methods are always prevented.,,,
Security,What considerations for compliance and governance did you make in this workload?,Attacker access containment is considered when making investments into security solutions.,,,
Security,What considerations for compliance and governance did you make in this workload?,None of the above.,,,
Security,What practices and tools have you implemented as part of the development cycle?,"A list of dependencies, frameworks and libraries used by this workload is maintained and updated regularly.",,,
Security,What practices and tools have you implemented as part of the development cycle?,Framework and library updates are included into the workload lifecycle.,,,
Security,What practices and tools have you implemented as part of the development cycle?,"Technologies and frameworks used in this workload are fully understood, including their vulnerabilities.",,,
Security,What practices and tools have you implemented as part of the development cycle?,"Security updates to VMs are applied in a timely manner, and strong passwords exist on those VMs for any local administrative accounts that may be in use.",,,
Security,What practices and tools have you implemented as part of the development cycle?,All cloud services used by this workload are identified and it is understood how to configure them securely.,,,
Security,What practices and tools have you implemented as part of the development cycle?,"Personally identifiable information (PII) is detected and removed/obfuscated automatically for this workload, including application logs.",,,
Security,What practices and tools have you implemented as part of the development cycle?,Azure Tags are used to enrich Azure resources with operational metadata.,,,
Security,What practices and tools have you implemented as part of the development cycle?,Elevated security capabilities such as dedicated Hardware Security Modules (HSMs) or the use of Confidential Computing was implemented or considered implementing?,,,
Security,What practices and tools have you implemented as part of the development cycle?,None of the above.,,,
Security,Have you adopted a formal secure DevOps approach to building and maintaining software?,Formal DevOps approach to building and maintaining software in this workload was adopted.,,,
Security,Have you adopted a formal secure DevOps approach to building and maintaining software?,"DevOps security guidance based on industry lessons-learned, and available automation tools (OWASP guidance, Microsoft toolkit for Secure DevOps etc.) is leveraged.","DevOps security guidance based on industry lessons-learned, and available automation tools (OWASP guidance, Microsoft toolkit for Secure DevOps etc.) is leveraged.",,
Security,Have you adopted a formal secure DevOps approach to building and maintaining software?,Gates and approvals are configured in DevOps release process of this workload.,Gates and approvals are configured in DevOps release process of this workload.,,
Security,Have you adopted a formal secure DevOps approach to building and maintaining software?,"Security team is involved in planning, design and the rest of DevOps process of this workload.",,,
Security,Have you adopted a formal secure DevOps approach to building and maintaining software?,Deployments are automated and it's possible to deploy N+1 and N-1 version (where N is the current production).,,,
Security,Have you adopted a formal secure DevOps approach to building and maintaining software?,Code scanning tools are integrated as part of the continuous integration (CI) process for this workload and cover also 3rd party dependencies.,,,
Security,Have you adopted a formal secure DevOps approach to building and maintaining software?,"Credentials, certificates and other secrets are managed in a secure manner inside of CI/CD pipelines.",,,
Security,Have you adopted a formal secure DevOps approach to building and maintaining software?,"Branch policies are used in source control management, main branch is protected and code reviews are required.",,,
Security,Have you adopted a formal secure DevOps approach to building and maintaining software?,Security controls are applied to all self-hosted build agents used by this workload (if any).,,,
Security,Have you adopted a formal secure DevOps approach to building and maintaining software?,CI/CD roles and permissions are clearly defined for this workload.,,,
Security,Have you adopted a formal secure DevOps approach to building and maintaining software?,None of the above.,,,
Security,Is the workload developed and configured in a secure way?,Cloud services are used for well-established functions instead of building custom service implementations.,,,
Security,Is the workload developed and configured in a secure way?,Detailed error messages and verbose information are hidden from the end user/client applications. Exceptions in code are handled gracefully and logged.,,,
Security,Is the workload developed and configured in a secure way?,Platform specific information (e.g. web server version) is removed from server-client communication channels.,,,
Security,Is the workload developed and configured in a secure way?,CDN (content delivery network) is used to separate the hosting platform and end-users/clients.,,,
Security,Is the workload developed and configured in a secure way?,"Application configuration is stored using a dedicated configuration management system (Azure App Configuration, Azure Key Vault etc.)","Application configuration is stored using a dedicated configuration management system (Azure App Configuration, Azure Key Vault etc.)",,
Security,Is the workload developed and configured in a secure way?,"Access to data storage is identity-based, whenever possible.",,,
Security,Is the workload developed and configured in a secure way?,Authentication tokens are cached securely and encrypted when sharing across web servers.,,,
Security,Is the workload developed and configured in a secure way?,There are controls in place for this workload to detect and protect from data exfiltration.,,,
Security,Is the workload developed and configured in a secure way?,None of the above.,,,
Security,How are you monitoring security-related events in this workload?,Tools like Microsoft Defender for Cloud are used to discover and remediate common risks within Azure tenants.,,,
Security,How are you monitoring security-related events in this workload?,A central SecOps team monitors security related telemetry data for this workload.,A central SecOps team monitors security related telemetry data for this workload.,,
Security,How are you monitoring security-related events in this workload?,The security team has read-only access into all cloud environment resources for this workload.,The security team has read-only access into all cloud environment resources for this workload.,,
Security,How are you monitoring security-related events in this workload?,"The security team has access to and monitor all subscriptions and tenants that are connected to the existing cloud environment, relative to this workload.","The security team has access to and monitor all subscriptions and tenants that are connected to the existing cloud environment, relative to this workload.",,
Security,How are you monitoring security-related events in this workload?,Identity related risk events related to potentially compromised identities are actively monitored.,,,
Security,How are you monitoring security-related events in this workload?,"Communication, investigation and hunting activities are aligned with the workload team.",,,
Security,How are you monitoring security-related events in this workload?,Periodic & automated access reviews of the workload are conducted to ensure that only authorized people have access?,,,
Security,How are you monitoring security-related events in this workload?,Cloud application security broker (CASB) is leveraged in this workload.,,,
Security,How are you monitoring security-related events in this workload?,A designated point of contact was assigned for this workload to receive Azure incident notifications from Microsoft.,,,
Security,How are you monitoring security-related events in this workload?,None of the above.,,,
Security,How is security validated and how do you handle incident response when breach happens?,"For containerized workloads, Microsoft Defender for Cloud or other third-party solution is used to scan for vulnerabilities.","For containerized workloads, Microsoft Defender for Cloud or other third-party solution is used to scan for vulnerabilities.",,
Security,How is security validated and how do you handle incident response when breach happens?,Penetration testing is performed in-house or a third-party entity performs penetration testing of this workload to validate the current security defenses.,Penetration testing is performed in-house or a third-party entity performs penetration testing of this workload to validate the current security defenses.,,
Security,How is security validated and how do you handle incident response when breach happens?,"Simulated attacks on users of this workload, such as phishing campaigns, are carried out regularly.","Simulated attacks on users of this workload, such as phishing campaigns, are carried out regularly.",,
Security,How is security validated and how do you handle incident response when breach happens?,Operational processes for incident response are defined and tested for this workload.,Operational processes for incident response are defined and tested for this workload.,,
Security,How is security validated and how do you handle incident response when breach happens?,"Playbooks are built to help incident responders quickly understand the workload and components, to mitigate an attack and do an investigation.","Playbooks are built to help incident responders quickly understand the workload and components, to mitigate an attack and do an investigation.",,
Security,How is security validated and how do you handle incident response when breach happens?,There's a security operations center (SOC) that leverages a modern security approach.,There's a security operations center (SOC) that leverages a modern security approach.,,
Security,How is security validated and how do you handle incident response when breach happens?,A security training program is developed and maintained to ensure security staff of this workload are well-informed and equipped with the appropriate skills.,,,
Security,How is security validated and how do you handle incident response when breach happens?,None of the above.,,,
Security,How is connectivity secured for this workload?,"Services used by this workload, which should not be accessible from public IP addresses, are protected with network restrictions / IP firewall rules.",,,
Security,How is connectivity secured for this workload?,Service Endpoints or Private Links are used for accessing Azure PaaS services.,,,
Security,How is connectivity secured for this workload?,Azure Firewall or any 3rd party next generation firewall is used for this workload to control outgoing traffic of Azure PaaS services (data exfiltration protection) where Private Link is not available.,,,
Security,How is connectivity secured for this workload?,Network security groups (NSG) are used to isolate and protect traffic within the workloads VNet.,,,
Security,How is connectivity secured for this workload?,NSG flow logs are configured to get insights about incoming and outgoing traffic of this workload.,,,
Security,How is connectivity secured for this workload?,"Access to the workload backend infrastructure (APIs, databases, etc.) is restricted to only a minimal set of public IP addresses - only those who really need it.",,,
Security,How is connectivity secured for this workload?,Identified groups of resources are isolated from other parts of the organization to aid in detecting and containing adversary movement within the enterprise.,,,
Security,How is connectivity secured for this workload?,"All public endpoints of this workload are protected/secured with appropriate solution (i.e. Azure Front Door, Azure Firewall...).",,,
Security,How is connectivity secured for this workload?,"Publishing methods for this workload (e.g FTP, Web Deploy) are protected.",,,
Security,How is connectivity secured for this workload?,Code is published to this workload using CI/CD process instead of manually.,,,
Security,How is connectivity secured for this workload?,"Workload virtual machines running on premises or in the cloud don't have direct internet connectivity for users that may perform interactive logins, or by applications running on virtual machines.",,,
Security,How is connectivity secured for this workload?,There's a capability and plans in place to mitigate DDoS attacks for this workload.,,,
Security,How is connectivity secured for this workload?,None of the above.,,,
Security,How have you secured the network of your workload?,"There's a designated group within the organization, which is responsible for centralized network management security of this workload.",,,
Security,How have you secured the network of your workload?,"There are controls in place to ensure that security extends past the network boundaries of the workload in order to effectively prevent, detect, and respond to threats.",,,
Security,How have you secured the network of your workload?,Enhanced network visibility is enabled by integrating network logs into a Security information and event management (SIEM) solution or similar technology.,,,
Security,How have you secured the network of your workload?,Cloud virtual networks are designed for growth based on an intentional subnet security strategy.,,,
Security,How have you secured the network of your workload?,"This workload has a security containment strategy that blends existing on-premises security controls and practices with native security controls available in Azure, and uses a zero-trust approach.",,,
Security,How have you secured the network of your workload?,Legacy network security controls for data loss prevention were deprecated.,,,
Security,How have you secured the network of your workload?,"Traffic between subnets, Azure components and tiers of the workload is managed and protected.",,,
Security,How have you secured the network of your workload?,None of the above.,,,
Security,How are you managing encryption for this workload?,The workload uses industry standard encryption algorithms instead of creating own.,,,
Security,How are you managing encryption for this workload?,The workload communicates over encrypted (TLS / HTTPS) network channels only.,,,
Security,How are you managing encryption for this workload?,TLS 1.2 or 1.3 is used by default across this workload.,,,
Security,How are you managing encryption for this workload?,Secure modern hashing algorithms (SHA-2 family) are used.,Secure modern hashing algorithms (SHA-2 family) are used.,,
Security,How are you managing encryption for this workload?,Data at rest is protected with encryption.,,,
Security,How are you managing encryption for this workload?,Data in transit is encrypted.,Data in transit is encrypted.,,
Security,How are you managing encryption for this workload?,Virtual disk files for virtual machines which are associated with this workload are encrypted.,,,
Security,How are you managing encryption for this workload?,None of the above.,,,
Security,"Are keys, secrets and certificates managed in a secure way?",There's a clear guidance or requirement on what type of keys (PMK - Platform Managed Keys vs. CMK - Customer Managed Keys) should be used for this workload.,,,
Security,"Are keys, secrets and certificates managed in a secure way?","Passwords and secrets are managed outside of application artifacts, using tools like Azure Key Vault.",,,
Security,"Are keys, secrets and certificates managed in a secure way?",Access model for keys and secrets is defined for this workload.,,,
Security,"Are keys, secrets and certificates managed in a secure way?",A clear responsibility / role concept for managing keys and secrets is defined for this workload.,,,
Security,"Are keys, secrets and certificates managed in a secure way?",Secret/key rotation procedures are in place.,,,
Security,"Are keys, secrets and certificates managed in a secure way?",Expiry dates of SSL/TLS certificates are monitored and there are renewal processes in place.,,,
Security,"Are keys, secrets and certificates managed in a secure way?",None of the above.,,,
Security,What security controls do you have in place for access to Azure infrastructure?,There are tools and processes in place to grant just-in-time access.,,,
Security,What security controls do you have in place for access to Azure infrastructure?,No user accounts have long-standing write access to production environments.,,,
Security,What security controls do you have in place for access to Azure infrastructure?,Appropriate emergency access accounts are configured for this workload in case of an emergency.,,,
Security,What security controls do you have in place for access to Azure infrastructure?,Lines of responsibility and designated responsible parties were clearly defined for specific functions in Azure.,,,
Security,What security controls do you have in place for access to Azure infrastructure?,The application team has a clear view on responsibilities and individual/group access levels for this workload.,,,
Security,What security controls do you have in place for access to Azure infrastructure?,Workload infrastructure is protected with role-based access control (RBAC).,,,
Security,What security controls do you have in place for access to Azure infrastructure?,Resource locks are leveraged to protect critical infrastructure of this workload.,,,
Security,What security controls do you have in place for access to Azure infrastructure?,"Direct access to the infrastructure through Azure Portal, command-line Interface (CLI) or REST API is limited and CI/CD is preferred.",,,
Security,What security controls do you have in place for access to Azure infrastructure?,Permissions to Azure workloads are rarely based on individual resources and custom permissions are rarely used.,,,
Security,What security controls do you have in place for access to Azure infrastructure?,There are processes and tools being used to manage privileged activities. Long standing administrative access is avoided whenever possible.,,,
Security,What security controls do you have in place for access to Azure infrastructure?,There is a lifecycle management policy for critical accounts in this workload and privileged accounts are reviewed regularly.,,,
Security,What security controls do you have in place for access to Azure infrastructure?,None of the above.,,,
Security,How are you managing identity for this workload?,When communicating with Azure platform services managed identities are preferred over API keys and connection strings.,,,
Security,How are you managing identity for this workload?,All APIs in this workload require clients to authenticate.,,,
Security,How are you managing identity for this workload?,"Modern authentication protocols (OAuth 2.0, OpenID) are used by this workload.",,,
Security,How are you managing identity for this workload?,"Azure Active Directory or other managed identity provider (Microsoft Account, Azure B2C etc.) is used for user authentication.",,,
Security,How are you managing identity for this workload?,Authentication via identity services is prioritized for this workload vs. cryptographic keys.,,,
Security,How are you managing identity for this workload?,Conditional access policies are implemented for users of this workload.,,,
Security,How are you managing identity for this workload?,Password-less or multi-factor authentication (MFA) is enforced for users of this workload.,,,
Security,How are you managing identity for this workload?,Current on-premises Active Directory is synchronized with Azure AD or other cloud identity system.,,,
Security,How are you managing identity for this workload?,None of the above.,,,
Cost Optimization,How are you modeling cloud costs of this workload?,Cloud costs are being modelled for this workload.,,,
Cost Optimization,How are you modeling cloud costs of this workload?,The price model of the workload is clear.,,,
Cost Optimization,How are you modeling cloud costs of this workload?,Critical system flows through the application have been defined for all key business scenarios.,,,
Cost Optimization,How are you modeling cloud costs of this workload?,There is a well-understood capacity model for the workload.,,,
Cost Optimization,How are you modeling cloud costs of this workload?,Internal and external dependencies are identified and cost implications understood.,,,
Cost Optimization,How are you modeling cloud costs of this workload?,Cost implications of each Azure service used by the application are understood.,,,
Cost Optimization,How are you modeling cloud costs of this workload?,The right operational capabilities are used for Azure services.,,,
Cost Optimization,How are you modeling cloud costs of this workload?,Special discounts given to services or licenses are factored in when calculating new cost models for services being moved to the cloud.,,,
Cost Optimization,How are you modeling cloud costs of this workload?,Azure Hybrid Use Benefit is used to drive down cost in the cloud.,,,
Cost Optimization,How are you modeling cloud costs of this workload?,None of the above.,,,
Cost Optimization,How do you govern budgets and application lifespan for this workload?,Budgets are assigned to all services in this workload.,,,
Cost Optimization,How do you govern budgets and application lifespan for this workload?,There is a cost owner for every service used by this workload.,,,
Cost Optimization,How do you govern budgets and application lifespan for this workload?,Cost forecasting is done to ensure it aligns with the budget.,,,
Cost Optimization,How do you govern budgets and application lifespan for this workload?,There is a monthly or yearly meeting where the budget is reviewed.,,,
Cost Optimization,How do you govern budgets and application lifespan for this workload?,Every environment has a target end-date.,,,
Cost Optimization,How do you govern budgets and application lifespan for this workload?,Every environment has a plan for migrating to PaaS or serverless to lower the all up cost and transfer risk.,,,
Cost Optimization,How do you govern budgets and application lifespan for this workload?,There is a clear understanding of how budget is defined.,,,
Cost Optimization,How do you govern budgets and application lifespan for this workload?,Budget is factored into the building phase.,,,
Cost Optimization,How do you govern budgets and application lifespan for this workload?,There is an ongoing conversation between the app owner and the business.,,,
Cost Optimization,How do you govern budgets and application lifespan for this workload?,There is a plan to modernize the workload.,,,
Cost Optimization,How do you govern budgets and application lifespan for this workload?,Azure Tags are used to enrich Azure resources with operational metadata.,,,
Cost Optimization,How do you govern budgets and application lifespan for this workload?,The application has a well-defined naming standard for Azure resources.,,,
Cost Optimization,How do you govern budgets and application lifespan for this workload?,Role Based Access Control (RBAC) is used to control access to operational and financial dashboards and underlying data.,,,
Cost Optimization,How do you govern budgets and application lifespan for this workload?,None of the above.,,,
Cost Optimization,How are you monitoring costs of this workload?,Alerts are set for cost thresholds and limits.,Alerts are set for cost thresholds and limits.,,
Cost Optimization,How are you monitoring costs of this workload?,Specific owners and processes are defined for each alert type.,,,
Cost Optimization,How are you monitoring costs of this workload?,Application Performance Management (APM) tools and log aggregation technologies are used to collect logs and metrics from Azure resources.,,,
Cost Optimization,How are you monitoring costs of this workload?,Cost Management Tools (such as Azure Cost Management) are being used to track spending in this workload.,,,
Cost Optimization,How are you monitoring costs of this workload?,None of the above.,,,
Cost Optimization,How do you optimize the design of this workload?,The application was built natively for the cloud.,,,
Cost Optimization,How do you optimize the design of this workload?,There is an availability strategy defined and cost implications of it are understood.,,,
Cost Optimization,How do you optimize the design of this workload?,This workload benefits from higher density.,,,
Cost Optimization,How do you optimize the design of this workload?,Data is being transferred between regions.,,,
Cost Optimization,How do you optimize the design of this workload?,Multi-region deployment is supported and cost implications understood.,,,
Cost Optimization,How do you optimize the design of this workload?,The workload is designed to use Availability Zones within a region.,,,
Cost Optimization,How do you optimize the design of this workload?,None of the above.,,,
Cost Optimization,How do you ensure that cloud services are appropriately provisioned?,Performance requirements are well-defined.,,,
Cost Optimization,How do you ensure that cloud services are appropriately provisioned?,Targets for the time it takes to perform scale operations are defined and monitored.,,,
Cost Optimization,How do you ensure that cloud services are appropriately provisioned?,The workload is designed to scale independently.,,,
Cost Optimization,How do you ensure that cloud services are appropriately provisioned?,The application has been designed to scale both in and out.,,,
Cost Optimization,How do you ensure that cloud services are appropriately provisioned?,Application components and data are split into groups as part of your disaster recovery strategy.,,,
Cost Optimization,How do you ensure that cloud services are appropriately provisioned?,Tools (such as Azure Advisor) are being used to optimise SKUs discovered in this workload.,,,
Cost Optimization,How do you ensure that cloud services are appropriately provisioned?,Resources are reviewed weekly or bi-weekly for optimization.,,,
Cost Optimization,How do you ensure that cloud services are appropriately provisioned?,Cost-effective regions are considered as part of the deployment selection.,,,
Cost Optimization,How do you ensure that cloud services are appropriately provisioned?,Dev/Test offerings are used correctly.,,,
Cost Optimization,How do you ensure that cloud services are appropriately provisioned?,Shared hosting platforms are used correctly.,,,
Cost Optimization,How do you ensure that cloud services are appropriately provisioned?,None of the above.,,,
Cost Optimization,What considerations for DevOps practices are you making in this workload?,There is an automated process to deploy application releases to production.,There is an automated process to deploy application releases to production.,,
Cost Optimization,What considerations for DevOps practices are you making in this workload?,There is a difference in configuration for production and non-production environments.,There is a difference in configuration for production and non-production environments.,,
Cost Optimization,What considerations for DevOps practices are you making in this workload?,Test-environments  are deployed automatically and deleted after use.,Test-environments  are deployed automatically and deleted after use.,,
Cost Optimization,What considerations for DevOps practices are you making in this workload?,There is awareness around how the application has been built and is being maintained (in house or via an external partner).,There is awareness around how the application has been built and is being maintained (in house or via an external partner).,,
Cost Optimization,What considerations for DevOps practices are you making in this workload?,There is awareness regarding the ratio of cost of production and non-production environments for this workload.,,,
Cost Optimization,What considerations for DevOps practices are you making in this workload?,None of the above.,,,
Cost Optimization,How do you manage compute costs for this workload?,Appropriate SKUs are used for workload servers.,,,
Cost Optimization,How do you manage compute costs for this workload?,Appropriate operating systems are used in the workload.,,,
Cost Optimization,How do you manage compute costs for this workload?,A recent review of SKUs that could benefit from Reserved Instances for 1 or 3 years or more has been performed.,,,
Cost Optimization,How do you manage compute costs for this workload?,Burstable (B) series VM sizes are used for VMs that are idle most of the time and have high usage only in certain periods.,,,
Cost Optimization,How do you manage compute costs for this workload?,VM instances which are not used are shut down.,,,
Cost Optimization,How do you manage compute costs for this workload?,Spot virtual machines are used.,,,
Cost Optimization,How do you manage compute costs for this workload?,PaaS is used as an alternative to buying virtual machines.,,,
Cost Optimization,How do you manage compute costs for this workload?,Costs are optimized by using the App Service Premium (v3) plan over the Premium (Pv2) plan.,,,
Cost Optimization,How do you manage compute costs for this workload?,Zone to Zone disaster recovery is used for virtual machines.,,,
Cost Optimization,How do you manage compute costs for this workload?,The Start/Stop feature in Azure Kubernetes Services (AKS) is used.,,,
Cost Optimization,How do you manage compute costs for this workload?,None of the above.,,,
Cost Optimization,How do you manage networking costs for this workload?,Service Endpoints or Private Link are used for accessing Azure PaaS services.,,,
Cost Optimization,How do you manage networking costs for this workload?,Hub and spoke design pricing is understood.,,,
Cost Optimization,How do you manage networking costs for this workload?,Microsoft backbone network is preferred.,,,
Cost Optimization,How do you manage networking costs for this workload?,DDoS attack mitigation plans and capabilities are in place.,,,
Cost Optimization,How do you manage networking costs for this workload?,"Azure Front Door, Azure App Gateway or Web Application Firewall is used.",,,
Cost Optimization,How do you manage networking costs for this workload?,The workload is connected between regions (using network peering or gateways).,,,
Cost Optimization,How do you manage networking costs for this workload?,Azure resources are connecting to the internet via on-premises.,,,
Cost Optimization,How do you manage networking costs for this workload?,Public IPs and orphaned NICs are regularly cleaned up.,,,
Cost Optimization,How do you manage networking costs for this workload?,None of the above.,,,
